service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:56:42_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:57:48_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:57:48_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:00:45_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:00:45_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:02:10_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:49:28_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:49:28_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:54:59_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:36:17_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T14:28:16_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:49:19_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:49:19_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:49:19_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:51:31_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:59:13_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:59:53_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:54:59_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T13:35:37_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:42:56_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T15:54:59_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T15:54:59_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T15:54:59_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T15:54:59_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 21 - Southridge / Trace Fork / Dudley Farms_2250_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 21 - Southridge / Trace Fork / Dudley Farms_2250_Feb 10 2016  1:32:14:150PM_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:43:40_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:44:26_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:48:41_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:48:54_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:49:19_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:49:19_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:51:31_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:51:49_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:52:04_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:52:26_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:56:29_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:57:48_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:59:13_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:59:53_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:01:25_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:01:25_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:03:53_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:50:18_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:54:31_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:54:59_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:55:40_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:49:19_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:51:31_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:04_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:04_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:59:53_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:50:18_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:50:18_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:54:31_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T13:49:24_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T14:27:30_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-10T13:45:28_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#5_2016-02-08T14:41:35_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:56:29_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:56:42_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T14:57:48_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:00:45_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:48:51_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:50:18_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:50:18_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:54:31_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-08T15:55:40_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:37:16_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:46:39_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:49:24_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:49:19_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:04_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:59:13_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:59:53_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:48:51_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:54:31_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:55:40_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T13:36:55_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:41:34_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-10T14:18:31_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T15:01:26_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#4_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#4_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0520_Mar  7 2016  4:47:55:870AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0615_Feb  8 2016  2:40:46:553PM_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0615_Feb  8 2016  2:40:46:553PM_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0645_Feb  8 2016  2:51:08:710PM_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0645_Feb  8 2016  2:51:08:710PM_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_1725_Mar 30 2017  2:05:43:833PM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:08_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:01:03_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:35:00_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T13:35:37_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T14:21:33_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T14:21:55_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#0_2016-02-10T14:27:30_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:04_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:04_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:26_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:52:26_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T14:59:13_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:49:28_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:49:28_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:50:18_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:55:40_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:55:40_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#2_2016-02-08T15:01:26_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T15:01:26_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#4_2016-02-08T14:41:34_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0430_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0630_Mar  7 2016  5:07:00:603AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0733_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_1415_Mar  7 2016  5:33:32:600AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_2015_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_2115_Mar  7 2016  6:53:04:397AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_2315_Mar  7 2016  6:09:35:003AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:29_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:29_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:29_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:05:38_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:12_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:02:08_20170901_99991231_20170404_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:05:38_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-10T15:29:31_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-10T15:38:04_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:05:38_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-08T16:06:58_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-10T15:29:31_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 23 - Clendenin_#2_2016-02-10T15:39:22_20170901_99991231_20170404_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 5 - Tyler Mountain / Cross Lanes_#0_2016-02-05T12:19:34_20170901_99991231_20170405_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:54:31_20170901_99991231_20170425_99991231_5","0","0","0","1","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-08T15:54:59_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T14:21:55_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#1_2016-02-10T14:28:16_20170901_99991231_20170425_99991231_7","0","0","0","0","0","1","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T14:42:56_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#3_2016-02-08T14:42:56_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_#5_2016-02-08T14:41:35_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0535_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0633_20170901_99991231_20170425_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0733_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_0733_20170901_99991231_20170425_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_1200_Mar  7 2016  6:26:34:627AM_20170901_99991231_20170425_99991231_1","0","0","0","0","0","0","1","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_2315_20170901_99991231_20170425_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 22 - Montgomery / Quincy Mall_2315_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:01:31_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:01:31_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:08_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:08_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:08_20170901_99991231_20170530_99991231_2","1","0","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:02:29_20170901_99991231_20170404_99991231_4","0","0","1","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#0_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:01:03_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:01:03_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_3","0","1","0","0","0","0","0","20170901","20180901"
"Route 23 - Clendenin_#1_2016-02-08T16:06:58_20170901_99991231_20170404_99991231_6","0","0","0","0","1","0","0","20170901","20180901"
