shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
South, 39.576710, -79.976600, 283, 7.44
South, 39.575610, -79.976390, 284, 7.51
South, 39.575060, -79.976330, 285, 7.55
South, 39.574790, -79.976330, 286, 7.57
South, 39.574630, -79.976360, 287, 7.58
South, 39.574520, -79.976370, 288, 7.59
South, 39.574230, -79.976440, 289, 7.61
South, 39.574090, -79.976500, 290, 7.62
South, 39.573840, -79.976590, 291, 7.64
South, 39.573610, -79.976700, 292, 7.65
South, 39.573500, -79.976730, 293, 7.66
South, 39.573380, -79.976750, 294, 7.67
South, 39.573030, -79.977010, 295, 7.70
South, 39.572690, -79.977290, 296, 7.72
South, 39.572410, -79.977540, 297, 7.75
South, 39.571720, -79.978200, 298, 7.81
South, 39.571500, -79.978430, 299, 7.83
South, 39.571450, -79.978470, 300, 7.83
South, 39.569240, -79.980620, 301, 8.02
South, 39.568670, -79.981130, 302, 8.07
South, 39.568440, -79.981320, 303, 8.09
South, 39.567980, -79.981640, 304, 8.12
South, 39.567670, -79.981810, 305, 8.15
South, 39.567230, -79.982010, 306, 8.18
South, 39.567060, -79.982060, 307, 8.19
South, 39.566900, -79.982120, 308, 8.20
South, 39.566580, -79.982190, 309, 8.23
South, 39.566540, -79.982190, 310, 8.23
South, 39.566290, -79.982240, 311, 8.25
South, 39.565980, -79.982290, 312, 8.27
South, 39.565430, -79.982360, 313, 8.31
South, 39.564670, -79.982490, 314, 8.36
South, 39.564200, -79.982550, 315, 8.39
South, 39.560280, -79.983150, 316, 8.66
South, 39.559320, -79.983320, 317, 8.73
South, 39.558760, -79.983470, 318, 8.77
South, 39.558590, -79.983530, 319, 8.78
South, 39.553250, -79.985150, 320, 9.16
South, 39.552720, -79.985250, 321, 9.20
South, 39.552280, -79.985280, 322, 9.23
South, 39.552030, -79.985280, 323, 9.25
South, 39.551840, -79.985270, 324, 9.26
South, 39.549010, -79.984980, 325, 9.45
South, 39.548700, -79.984960, 326, 9.48
South, 39.546950, -79.984750, 327, 9.60
South, 39.545980, -79.984660, 328, 9.66
South, 39.545160, -79.984650, 329, 9.72
South, 39.544460, -79.984780, 330, 9.77
South, 39.544370, -79.984810, 331, 9.78
South, 39.544210, -79.984850, 332, 9.79
South, 39.543510, -79.985110, 333, 9.84
South, 39.543360, -79.985180, 334, 9.85
South, 39.543120, -79.985310, 335, 9.87
