shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
R1_loop, 39.156860, -80.037790, 309, 6.99
R1_loop, 39.156830, -80.037590, 310, 7.00
R1_loop, 39.156820, -80.037380, 311, 7.01
R1_loop, 39.156820, -80.037190, 312, 7.02
R1_loop, 39.156830, -80.036920, 313, 7.04
R1_loop, 39.156860, -80.036710, 314, 7.05
R1_loop, 39.156900, -80.036520, 315, 7.06
R1_loop, 39.156960, -80.036380, 316, 7.07
R1_loop, 39.157070, -80.036270, 317, 7.08
R1_loop, 39.157180, -80.036180, 318, 7.09
R1_loop, 39.157360, -80.036100, 319, 7.10
R1_loop, 39.157490, -80.036030, 320, 7.11
R1_loop, 39.157600, -80.035950, 321, 7.12
R1_loop, 39.157700, -80.035850, 322, 7.13
R1_loop, 39.157770, -80.035690, 323, 7.14
R1_loop, 39.157830, -80.035530, 324, 7.15
R1_loop, 39.157860, -80.035420, 325, 7.15
R1_loop, 39.157880, -80.035320, 326, 7.16
R1_loop, 39.157900, -80.035240, 327, 7.16
R1_loop, 39.157910, -80.035170, 328, 7.17
R1_loop, 39.157920, -80.035090, 329, 7.17
R1_loop, 39.157920, -80.035010, 330, 7.18
R1_loop, 39.157920, -80.034940, 331, 7.18
R1_loop, 39.157930, -80.034820, 332, 7.19
R1_loop, 39.157920, -80.034700, 333, 7.19
R1_loop, 39.157910, -80.034620, 334, 7.20
R1_loop, 39.157890, -80.034500, 335, 7.20
R1_loop, 39.157880, -80.034380, 336, 7.21
R1_loop, 39.157860, -80.034240, 337, 7.22
R1_loop, 39.157840, -80.034130, 338, 7.22
R1_loop, 39.157820, -80.034000, 339, 7.23
R1_loop, 39.157790, -80.033840, 340, 7.24
R1_loop, 39.157750, -80.033720, 341, 7.25
R1_loop, 39.157710, -80.033590, 342, 7.25
R1_loop, 39.157670, -80.033470, 343, 7.26
R1_loop, 39.157630, -80.033390, 344, 7.27
R1_loop, 39.157460, -80.033150, 345, 7.28
R1_loop, 39.157330, -80.033010, 346, 7.29
R1_loop, 39.157460, -80.033150, 347, 7.31
R1_loop, 39.157630, -80.033390, 348, 7.32
R1_loop, 39.157670, -80.033470, 349, 7.33
R1_loop, 39.157710, -80.033590, 350, 7.34
R1_loop, 39.157750, -80.033720, 351, 7.34
R1_loop, 39.157790, -80.033840, 352, 7.35
R1_loop, 39.157820, -80.034000, 353, 7.36
R1_loop, 39.157840, -80.034130, 354, 7.37
R1_loop, 39.157860, -80.034240, 355, 7.37
R1_loop, 39.157880, -80.034380, 356, 7.38
R1_loop, 39.157890, -80.034500, 357, 7.39
R1_loop, 39.157910, -80.034620, 358, 7.39
R1_loop, 39.157920, -80.034700, 359, 7.40
R1_loop, 39.157930, -80.034820, 360, 7.40
