route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
R22,saturdays,22out_rt1_42,Montgomery,,0,,22_Out,1
R22,saturdays,22out_rt1_43,Montgomery,,0,,22_Out,1
R22,saturdays,22out_rt1_44,Montgomery,,0,,22_Out,1
R22,saturdays,22out_rt1_45,Montgomery,,0,,22_Out,1
R22,saturdays,22out_rt1_46,Montgomery,,0,,22_Out,1
R22,saturdays,22out_rt22_3,Montgomery,,0,,22_Out,1
R22,saturdays,22in_rt2_23,Patrick Street,,1,,22_In,1
R22,saturdays,22in_rt2_24,Patrick Street,,1,,22_In,1
R22,saturdays,22in_rt2_25,Patrick Street,,1,,22_In,1
R22,saturdays,22in_rt2_26,Patrick Street,,1,,22_In,1
R22,saturdays,22in_rt1_2,Stockton,,1,,22_In,1
R22,saturdays,22in_rt1_3,Stockton,,1,,22_In,1
R22,saturdays,22in_rt1_4,Stockton,,1,,22_In,1
R22,saturdays,22in_rt1_5,Stockton,,1,,22_In,1
R22,saturdays,22in_rt1_6,Stockton,,1,,22_In,1
R22,saturdays,22in_g_6,Stockton,,1,,22_In,1
R22,saturdays,22in_g_7,Stockton,,1,,22_In,1
R22,saturdays,22in_g_8,Stockton,,1,,22_In,1
R22,saturdays,22in_g_9,Stockton,,1,,22_In,1
R22,saturdays,22in_ltm_3,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_ltm_4,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_2,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_3,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_4,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_5,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_6,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_7,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_8,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_9,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_10,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_11,Laidley Transit Mall,,1,,22_In,1
R22,saturdays,22in_rt22_12,Laidley Transit Mall,,1,,22_In,1
R23,opdays,23out_1,Clendenin,,0,,23_Out,1
R23,opdays,23out_2,Clendenin,,0,,23_Out,1
R23,opdays,23out_3,Clendenin,,0,,23_Out,1
R23,opdays,23out_4,Clendenin,,0,,23_Out,1
R23,opdays,23out_5,Clendenin,,0,,23_Out,1
R23,opdays,23out_6,Clendenin,,0,,23_Out,1
R23,opdays,23out_7,Clendenin,,0,,23_Out,1
R23,opdays,23out_8,Clendenin,,0,,23_Out,1
R23,opdays,23in_1,Laidley Transit Mall,,1,,23_In,1
R23,opdays,23in_3,Laidley Transit Mall,,1,,23_In,1
R23,opdays,23in_4,Laidley Transit Mall,,1,,23_In,1
R23,opdays,23in_5,Laidley Transit Mall,,1,,23_In,1
R23,opdays,23in_6,Laidley Transit Mall,,1,,23_In,1
R23,opdays,23in_7,Laidley Transit Mall,,1,,23_In,1
R23,opdays,23in_8,Laidley Transit Mall,,1,,23_In,1
R23,opdays,23in_9,Laidley Transit Mall,,1,,23_In,1
R28,weekdays,28out_elk_1,Northgate,,0,,28_Out,1
R28,weekdays,28out_elk_2,Northgate,,0,,28_Out,1
R28,weekdays,28out_elk_3,Northgate,,0,,28_Out,1
R28,weekdays,28out_elk_4,Northgate,,0,,28_Out,1
R28,weekdays,28out_caphigh_1,Northgate,,0,,28_Out,1
R28,weekdays,28out_caphigh_2,Northgate,,0,,28_Out,1
R28,weekdays,28out_caphigh_3,Northgate,,0,,28_Out,1
R28,weekdays,28out_caphigh_4,Northgate,,0,,28_Out,1
R28,weekdays,28out_caphigh_5,Northgate,,0,,28_Out,1
R28,weekdays,28in_caphigh_1,Laidley,,1,,28_In,1
R28,weekdays,28in_caphigh_2,Laidley,,1,,28_In,1
R28,weekdays,28in_caphigh_3,Laidley,,1,,28_In,1
R28,weekdays,28in_caphigh_4,Laidley,,1,,28_In,1
R28,weekdays,28in_caphigh_5,Laidley,,1,,28_In,1
R28,weekdays,28in_elk_1,Laidley,,1,,28_In,1
R28,weekdays,28in_elk_2,Laidley,,1,,28_In,1
R28,saturdays,28out_elk_5,Northgate,,1,,28_Out,1
R28,saturdays,28out_elk_6,Northgate,,0,,28_Out,1
R28,saturdays,28out_elk_7,Northgate,,0,,28_Out,1
R28,saturdays,28out_elk_8,Northgate,,0,,28_Out,1
R28,saturdays,28out_elk_9,Northgate,,0,,28_Out,1
R28,saturdays,28out_elk_10,Northgate,,0,,28_Out,1
R28,saturdays,28in_elk_3,Laidley Transit Mall,,1,,28_In,1
R28,saturdays,28in_elk_4,Laidley Transit Mall,,1,,28_In,1
R28,saturdays,28in_elk_5,Laidley Transit Mall,,1,,28_In,1
R28,saturdays,28in_elk_6,Laidley Transit Mall,,1,,28_In,1
R28,saturdays,28in_elk_7,Laidley Transit Mall,,1,,28_In,1
R28,saturdays,28in_elk_8,Laidley Transit Mall,,1,,28_In,1
R3,weekdays,3out_g_1,Nitro,,0,,3_Out,1
R3,weekdays,3out_g_2,Nitro,,0,,3_Out,1
R3,weekdays,3out_g_3,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_1,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_2,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_3,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_4,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_5,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_6,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_7,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt3_8,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_1,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_2,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_3,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_4,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_5,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_6,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_7,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_8,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_9,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_10,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_11,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_12,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_13,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_14,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt5_15,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt20_1,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt20_2,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt20_3,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt20_4,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt20_5,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt20_6,Nitro,,0,,3_Out,1
R3,weekdays,3out_rt21_1,Nitro,,0,,3_Out,1
R3,weekdays,3in_rt3_1,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_2,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_3,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_4,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_5,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_6,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_7,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_8,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_9,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_10,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_11,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_12,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_13,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_14,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_15,Capitol,,1,,3_In,1
R3,weekdays,3in_rt3_16,Capitol,,1,,3_In,1
R3,weekdays,3in_g_1,Capitol,,1,,3_In,1
R3,weekdays,3in_g_2,Capitol,,1,,3_In,1
R3,weekdays,3in_g_4,Capitol,,1,,3_In,1
R3,weekdays,3in_g_5,Capitol,,1,,3_In,1
R3,weekdays,3in_g_7,Capitol,,1,,3_In,1
R3,weekdays,3in_rt4_1,Capitol,,1,,3_In,1
R3,weekdays,3in_rt4_2,Capitol,,1,,3_In,1
R3,weekdays,3in_rt4_3,Capitol,,1,,3_In,1
R3,weekdays,3in_rt5_1,Capitol,,1,,3_In,1
R3,weekdays,3in_rt5_2,Capitol,,1,,3_In,1
R3,weekdays,3in_rt5_3,Capitol,,1,,3_In,1
R3,weekdays,3in_rt20_1,Capitol,,1,,3_In,1
R3,weekdays,3in_rt21_3,Capitol,,1,,3_In,1
R3,weekdays,3in_rt33_1,Capitol,,1,,3_In,1
R3,sundays,3out_g_7,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_23,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_24,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_25,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_26,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_27,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_28,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_29,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_30,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_31,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_32,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_33,Nitro,,0,,3_Out,1
R3,sundays,3out_rt3_34,Nitro,,0,,3_Out,1
R3,sundays,3in_rt3_32,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_33,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_34,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_35,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_36,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_37,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_38,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_39,Capitol,,1,,3_In,1
R3,sundays,3in_rt3_40,Capitol,,1,,3_In,1
R3,sundays,3in_g_14,Capitol,,1,,3_In,1
R3,saturdays,3out_g_4,Nitro,,0,,3_Out,1
R3,saturdays,3out_g_5,Nitro,,0,,3_Out,1
R3,saturdays,3out_g_6,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_9,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_10,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_11,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_12,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_13,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_14,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_15,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_16,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_17,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_18,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_19,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_20,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_21,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt3_22,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_16,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_17,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_18,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_19,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_20,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_21,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_22,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_23,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_24,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_25,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_26,Nitro,,0,,3_Out,1
R3,saturdays,3out_rt5_27,Nitro,,0,,3_Out,1
R3,saturdays,3in_rt3_17,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_18,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_19,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_20,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_21,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_22,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_23,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_24,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_25,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_26,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_27,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_28,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_29,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_30,Capitol,,1,,3_In,1
R3,saturdays,3in_rt3_31,Capitol,,1,,3_In,1
R3,saturdays,3in_g_8,Capitol,,1,,3_In,1
R3,saturdays,3in_g_9,Capitol,,1,,3_In,1
R3,saturdays,3in_g_10,Capitol,,1,,3_In,1
R3,saturdays,3in_g_11,Capitol,,1,,3_In,1
R3,saturdays,3in_g_12,Capitol,,1,,3_In,1
R3,saturdays,3in_g_13,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_4,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_5,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_6,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_7,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_8,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_9,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_10,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_11,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_12,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_13,Capitol,,1,,3_In,1
R3,saturdays,3in_rt5_14,Capitol,,1,,3_In,1
R34,opdays,34out_1, Elk City,,0,,34_Out,1
R34,opdays,34out_2, Elk City,,0,,34_Out,1
R34,opdays,34out_3, Elk City,,0,,34_Out,1
R34,opdays,34out_4, Elk City,,0,,34_Out,1
R34,opdays,34out_5, Elk City,,0,,34_Out,1
R34,opdays,34out_6, Elk City,,0,,34_Out,1
R34,opdays,34out_7, Elk City,,0,,34_Out,1
R34,opdays,34in_1, Capitol ,,1,,34_In,1
R34,opdays,34in_2, Capitol ,,1,,34_In,1
R34,opdays,34in_3, Capitol ,,1,,34_In,1
R34,opdays,34in_4, Capitol ,,1,,34_In,1
R34,opdays,34in_5, Capitol ,,1,,34_In,1
R34,opdays,34in_6, Capitol ,,1,,34_In,1
R4,weekdays,4out_1,Woodward,,0,,4_Out,1
R4,weekdays,4out_2,Woodward,,0,,4_Out,1
R4,weekdays,4out_3,Woodward,,0,,4_Out,1
R4,weekdays,4out_4,Woodward,,0,,4_Out,1
R4,weekdays,4out_5,Woodward,,0,,4_Out,1
R4,weekdays,4out_g_1,Woodward,,0,,4_Out,1
R4,weekdays,4out_g_2,Woodward,,0,,4_Out,1
R4,weekdays,4in_1,Capitol,,1,,4_In,1
R4,weekdays,4in_2,Capitol,,1,,4_In,1
R4,weekdays,4in_3,Capitol,,1,,4_In,1
R4,weekdays,4in_4,Capitol,,1,,4_In,1
R4,weekdays,4in_5,Capitol,,1,,4_In,1
R4,weekdays,4in_6,Capitol,,1,,4_In,1
R5,weekdays,5out_rt3_1,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_2,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_3,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_4,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_5,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_6,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_7,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_8,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_9,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_10,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_11,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_12,Nitro,,0,,5_Out,1
R5,weekdays,5out_rt3_13,Nitro,,0,,5_Out,1
R5,weekdays,5in_rt3_1,Capitol,,1,,5_In,1
R5,weekdays,5in_rt3_2,Capitol,,1,,5_In,1
R5,weekdays,5in_rt3_3,Capitol,,1,,5_In,1
R5,weekdays,5in_rt3_4,Capitol,,1,,5_In,1
R5,weekdays,5in_rt3_5,Capitol,,1,,5_In,1
R5,weekdays,5in_rt3_6,Capitol,,1,,5_In,1
R5,weekdays,5in_rt3_7,Capitol,,1,,5_In,1
R5,weekdays,5in_rt20_1,Capitol,,1,,5_In,1
R5,weekdays,5in_rt20_2,Capitol,,1,,5_In,1
R5,weekdays,5in_rt20_3,Capitol,,1,,5_In,1
R5,weekdays,5in_rt20_4,Capitol,,1,,5_In,1
R5,weekdays,5in_rt20_5,Capitol,,1,,5_In,1
R5,weekdays,5in_rt5_1,Capitol,,1,,5_In,1
R5,weekdays,5in_g_1,Capitol,,1,,5_In,1
R5,weekdays,5in_g_2,Capitol,,1,,5_In,1
R5,saturdays,5out_rt3_14,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_15,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_16,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_17,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_18,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_19,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_20,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_21,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_22,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_23,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_24,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_25,Nitro,,0,,5_Out,1
R5,saturdays,5out_rt3_26,Nitro,,0,,5_Out,1
R5,saturdays,5in_rt3_8,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_9,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_10,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_11,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_12,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_13,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_14,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_15,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_16,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_17,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_18,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_19,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_20,Capitol,,1,,5_In,1
R5,saturdays,5in_rt3_21,Capitol,,1,,5_In,1
R6,weekdays,6out_1,Elkview,,0,,6_Out,1
R6,weekdays,6out_2,Elkview,,0,,6_Out,1
R6,weekdays,6out_3,Elkview,,0,,6_Out,1
R6,weekdays,6out_4,Elkview,,0,,6_Out,1
R6,weekdays,6out_5,Elkview,,0,,6_Out,1
R6,weekdays,6in_1,Laidley Transit Mall,,1,,6_In,1
R6,weekdays,6in_2,Laidley Transit Mall,,1,,6_In,1
R6,weekdays,6in_3,Laidley Transit Mall,,1,,6_In,1
R6,weekdays,6in_4,Laidley Transit Mall,,1,,6_In,1
R6,weekdays,6in_5,Laidley Transit Mall,,1,,6_In,1
R6,saturdays,6out_6,Elkview,,0,,6_Out,1
R6,saturdays,6out_7,Elkview,,0,,6_Out,1
R6,saturdays,6out_8,Elkview,,0,,6_Out,1
R6,saturdays,6out_9,Elkview,,0,,6_Out,1
R6,saturdays,6out_10,Elkview,,0,,6_Out,1
R6,saturdays,6in_6,Laidley Transit Mall,,1,,6_In,1
R6,saturdays,6in_7,Laidley Transit Mall,,1,,6_In,1
R6,saturdays,6in_8,Laidley Transit Mall,,1,,6_In,1
R6,saturdays,6in_9,Laidley Transit Mall,,1,,6_In,1
R6,saturdays,6in_10,Laidley Transit Mall,,1,,6_In,1
R7,weekdays,7out_1,Campbells Creek,,0,,7_Out,1
R7,weekdays,7out_2,Campbells Creek,,0,,7_Out,1
R7,weekdays,7out_3,Campbells Creek,,0,,7_Out,1
R7,weekdays,7out_4,Campbells Creek,,0,,7_Out,1
R7,weekdays,7out_5,Campbells Creek,,0,,7_Out,1
R7,weekdays,7in_1,Charleston,,1,,7_In,1
R7,weekdays,7in_2,Charleston,,1,,7_In,1
R7,weekdays,7in_3,Charleston,,1,,7_In,1
R7,weekdays,7in_4,Charleston,,1,,7_In,1
R7,weekdays,7in_5,Charleston,,1,,7_In,1
R8,weekdays,8out_4,Sissonville,,0,,8_Out,1
R8,weekdays,8in_4,Laidley Transit Mall,,1,,8_In,1
R8,opdays,8out_1,Sissonville,,0,,8_Out,1
R8,opdays,8out_2,Sissonville,,0,,8_Out,1
R8,opdays,8out_3,Sissonville,,0,,8_Out,1
R8,opdays,8out_5,Sissonville,,0,,8_Out,1
R8,opdays,8out_6,Sissonville,,0,,8_Out,1
R8,opdays,8out_7,Sissonville,,0,,8_Out,1
R8,opdays,8in_1,Laidley Transit Mall,,1,,8_In,1
R8,opdays,8in_2,Laidley Transit Mall,,1,,8_In,1
R8,opdays,8in_3,Laidley Transit Mall,,1,,8_In,1
R8,opdays,8in_5,Laidley Transit Mall,,1,,8_In,1
R8,opdays,8in_6,Laidley Transit Mall,,1,,8_In,1
R8,opdays,8in_7,Laidley Transit Mall,,1,,8_In,1
R9,weekdays,9east_ebms_1,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_ebms_2,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_ebms_3,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_ebms_4,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_ebms_5,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_ebms_6,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_cabcrk_1,Montgomery,,0,,9_E_Leewood,1
R9,weekdays,9east_cabcrk_2,Montgomery,,0,,9_E_Leewood,1
R9,weekdays,9east_cabcrk_3,Montgomery,,0,,9_E_Leewood,1
R9,weekdays,9east_cabcrk_4,Montgomery,,0,,9_E_Leewood,1
R9,weekdays,9east_mont_1,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_mont_2,Montgomery,,0,,9_E_Montgomery,1
R9,weekdays,9east_cc,Cabin Creek,,0,,9_E_CabinCreek,1
R9,weekdays,9west_cabcrk_1,Quincy Mall,,1,,9_W_Leewood,1
R9,weekdays,9west_cabcrk_2,Quincy Mall,,1,,9_W_Leewood,1
R9,weekdays,9west_cabcrk_3,Quincy Mall,,1,,9_W_Leewood,1
R9,weekdays,9west_cabcrk_4,Quincy Mall,,1,,9_W_Leewood,1
R9,weekdays,9west_ebms_1,Quincy Mall,,1,,9_W_Montgomery,1
R9,weekdays,9west_ebms_2,Quincy Mall,,1,,9_W_Montgomery,1
R9,weekdays,9west_ebms_3,Quincy Mall,,1,,9_W_Montgomery,1
R9,weekdays,9west_ebms_4,Quincy Mall,,1,,9_W_Montgomery,1
R9,weekdays,9west_ebms_5,Quincy Mall,,1,,9_W_Montgomery,1
R9,weekdays,9west_ebms_6,Quincy Mall,,1,,9_W_Montgomery,1
R9,weekdays,9west_mont_1,Quincy Mall,,1,,9_W_Montgomery,1
R9,weekdays,9west_mont_2,Quincy Mall,,1,,9_W_Montgomery,1
