Worksheet:01_Blue&Grey_Loop
2015-11-21 11:44:37.589734   stop_id is not in stops list. trip line i:5 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.590133   stop_id is not in stops list. trip line i:5 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.590484   stop_id is not in stops list. trip line i:5 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.590858   stop_id is not in stops list. trip line i:5 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.591252   stop_id is not in stops list. trip line i:6 stop:['']
2015-11-21 11:44:37.591607   stop_id is not in stops list. trip line i:6 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.591991   Stop time value missingline i:6 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-a,08:17:00,08:17:00,D,40 
2015-11-21 11:44:37.592360   stop_id is not in stops list. trip line i:6 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.592760   stop_id is not in stops list. trip line i:6 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.593121   Stop time value missingline i:6 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-a,08:17:00,08:17:00,D,40 
2015-11-21 11:44:37.593512   stop_id is not in stops list. trip line i:7 stop:['']
2015-11-21 11:44:37.593882   stop_id is not in stops list. trip line i:7 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.594232   stop_id is not in stops list. trip line i:7 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.594617   Stop time value missingline i:7 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', ''] R1_Blue&Grey_Loop-a,08:23:00,08:23:00,E,50 
2015-11-21 11:44:37.594981   stop_id is not in stops list. trip line i:7 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.595392   stop_id is not in stops list. trip line i:7 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.595756   stop_id is not in stops list. trip line i:8 stop:['']
2015-11-21 11:44:37.596164   stop_id is not in stops list. trip line i:8 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.596521   stop_id is not in stops list. trip line i:8 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.596934   stop_id is not in stops list. trip line i:8 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.597259   Stop time value missingline i:8 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', ''] R1_Blue&Grey_Loop-a,08:28:00,08:28:00,F,60 
2015-11-21 11:44:37.597629   stop_id is not in stops list. trip line i:8 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.597995   stop_id is not in stops list. trip line i:9 stop:['']
2015-11-21 11:44:37.598379   stop_id is not in stops list. trip line i:9 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.598768   stop_id is not in stops list. trip line i:9 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.599140   stop_id is not in stops list. trip line i:9 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.599557   stop_id is not in stops list. trip line i:9 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.599935   stop_id is not in stops list. trip line i:9 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.600326   stop_id is not in stops list. trip line i:10 stop:['']
2015-11-21 11:44:37.600648   Stop time value missingline i:10 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', ''] R1_Blue&Grey_Loop-a,08:36:00,08:36:00,A,80 
2015-11-21 11:44:37.601020   stop_id is not in stops list. trip line i:10 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.601395   stop_id is not in stops list. trip line i:10 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.601850   stop_id is not in stops list. trip line i:10 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.602245   stop_id is not in stops list. trip line i:10 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.602999   stop_id is not in stops list. trip line i:11 stop:['']
2015-11-21 11:44:37.603375   stop_id is not in stops list. trip line i:11 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.603762   Stop time value missingline i:11 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-a,08:41:00,08:41:00,D,90 
2015-11-21 11:44:37.604151   stop_id is not in stops list. trip line i:11 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.604533   stop_id is not in stops list. trip line i:11 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.604921   Stop time value missingline i:11 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-a,08:41:00,08:41:00,D,90 
2015-11-21 11:44:37.605306   stop_id is not in stops list. trip line i:12 stop:['']
2015-11-21 11:44:37.605686   stop_id is not in stops list. trip line i:12 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.606070   stop_id is not in stops list. trip line i:12 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.606404   stop_id is not in stops list. trip line i:12 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.606836   stop_id is not in stops list. trip line i:12 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.607202   stop_id is not in stops list. trip line i:12 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.607578   Required value missing. trip line i:27 route_id:R1 service_id:weekday trip_id:R1_Blue&Grey_Loop-b
2015-11-21 11:44:37.608165   stop_id is not in stops list. trip line i:3 stop:['']
2015-11-21 11:44:37.608301   Stop time value missingline i:3 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:00:00,09:00:00,A,10 
2015-11-21 11:44:37.609065   stop_id is not in stops list. trip line i:3 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.609472   stop_id is not in stops list. trip line i:3 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.609846   stop_id is not in stops list. trip line i:3 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.610187   stop_id is not in stops list. trip line i:3 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.611349   stop_id is not in stops list. trip line i:4 stop:['']
2015-11-21 11:44:37.611722   stop_id is not in stops list. trip line i:4 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.612097   stop_id is not in stops list. trip line i:4 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.612455   stop_id is not in stops list. trip line i:4 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.612826   stop_id is not in stops list. trip line i:4 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.613210   stop_id is not in stops list. trip line i:4 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.613610   stop_id is not in stops list. trip line i:5 stop:['']
2015-11-21 11:44:37.613964   stop_id is not in stops list. trip line i:5 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.614335   stop_id is not in stops list. trip line i:5 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.614698   stop_id is not in stops list. trip line i:5 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.615088   stop_id is not in stops list. trip line i:5 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.615467   stop_id is not in stops list. trip line i:5 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.615830   stop_id is not in stops list. trip line i:6 stop:['']
2015-11-21 11:44:37.616200   stop_id is not in stops list. trip line i:6 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.616590   Stop time value missingline i:6 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:17:00,09:17:00,D,40 
2015-11-21 11:44:37.616963   stop_id is not in stops list. trip line i:6 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.617341   stop_id is not in stops list. trip line i:6 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.617713   Stop time value missingline i:6 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:17:00,09:17:00,D,40 
2015-11-21 11:44:37.618100   stop_id is not in stops list. trip line i:7 stop:['']
2015-11-21 11:44:37.618460   stop_id is not in stops list. trip line i:7 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.618822   stop_id is not in stops list. trip line i:7 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.619214   Stop time value missingline i:7 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:23:00,09:23:00,E,50 
2015-11-21 11:44:37.619580   stop_id is not in stops list. trip line i:7 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.620541   stop_id is not in stops list. trip line i:7 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.620916   stop_id is not in stops list. trip line i:8 stop:['']
2015-11-21 11:44:37.621284   stop_id is not in stops list. trip line i:8 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.621657   stop_id is not in stops list. trip line i:8 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.622029   stop_id is not in stops list. trip line i:8 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.622403   Stop time value missingline i:8 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:28:00,09:28:00,F,60 
2015-11-21 11:44:37.622785   stop_id is not in stops list. trip line i:8 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.624154   stop_id is not in stops list. trip line i:9 stop:['']
2015-11-21 11:44:37.624517   stop_id is not in stops list. trip line i:9 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.624888   stop_id is not in stops list. trip line i:9 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.625254   stop_id is not in stops list. trip line i:9 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.625623   stop_id is not in stops list. trip line i:9 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.625993   stop_id is not in stops list. trip line i:9 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.626388   stop_id is not in stops list. trip line i:10 stop:['']
2015-11-21 11:44:37.626753   Stop time value missingline i:10 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:36:00,09:36:00,A,80 
2015-11-21 11:44:37.627115   stop_id is not in stops list. trip line i:10 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.627494   stop_id is not in stops list. trip line i:10 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.627857   stop_id is not in stops list. trip line i:10 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.628248   stop_id is not in stops list. trip line i:10 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.628669   stop_id is not in stops list. trip line i:11 stop:['']
2015-11-21 11:44:37.629001   stop_id is not in stops list. trip line i:11 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.629371   Stop time value missingline i:11 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:41:00,09:41:00,D,90 
2015-11-21 11:44:37.629737   stop_id is not in stops list. trip line i:11 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.630128   stop_id is not in stops list. trip line i:11 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.630504   Stop time value missingline i:11 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-b,09:41:00,09:41:00,D,90 
2015-11-21 11:44:37.630887   stop_id is not in stops list. trip line i:12 stop:['']
2015-11-21 11:44:37.631243   stop_id is not in stops list. trip line i:12 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.631629   stop_id is not in stops list. trip line i:12 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.631990   stop_id is not in stops list. trip line i:12 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.632365   stop_id is not in stops list. trip line i:12 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.632737   stop_id is not in stops list. trip line i:12 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.633118   Required value missing. trip line i:27 route_id:R1 service_id:weekday trip_id:R1_Blue&Grey_Loop-c
2015-11-21 11:44:37.633634   stop_id is not in stops list. trip line i:3 stop:['']
2015-11-21 11:44:37.633876   Stop time value missingline i:3 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', ''] R1_Blue&Grey_Loop-c,10:00:00,10:00:00,A,10 
2015-11-21 11:44:37.634629   stop_id is not in stops list. trip line i:3 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.634996   stop_id is not in stops list. trip line i:3 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.635376   stop_id is not in stops list. trip line i:3 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.635743   stop_id is not in stops list. trip line i:3 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.636119   stop_id is not in stops list. trip line i:4 stop:['']
2015-11-21 11:44:37.636500   stop_id is not in stops list. trip line i:4 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.636875   stop_id is not in stops list. trip line i:4 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.637250   stop_id is not in stops list. trip line i:4 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.637619   stop_id is not in stops list. trip line i:4 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.638000   stop_id is not in stops list. trip line i:4 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.638377   stop_id is not in stops list. trip line i:5 stop:['']
2015-11-21 11:44:37.638764   stop_id is not in stops list. trip line i:5 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.639125   stop_id is not in stops list. trip line i:5 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.639500   stop_id is not in stops list. trip line i:5 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.639870   stop_id is not in stops list. trip line i:5 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.640245   stop_id is not in stops list. trip line i:5 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.640629   stop_id is not in stops list. trip line i:6 stop:['']
2015-11-21 11:44:37.640992   stop_id is not in stops list. trip line i:6 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.641373   Stop time value missingline i:6 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-c,10:17:00,10:17:00,D,40 
2015-11-21 11:44:37.641752   stop_id is not in stops list. trip line i:6 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.642117   stop_id is not in stops list. trip line i:6 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.642496   Stop time value missingline i:6 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', ''] R1_Blue&Grey_Loop-c,10:17:00,10:17:00,D,40 
2015-11-21 11:44:37.642879   stop_id is not in stops list. trip line i:7 stop:['']
2015-11-21 11:44:37.643246   stop_id is not in stops list. trip line i:7 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.643620   stop_id is not in stops list. trip line i:7 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.644000   Stop time value missingline i:7 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', ''] R1_Blue&Grey_Loop-c,10:23:00,10:23:00,E,50 
2015-11-21 11:44:37.644364   stop_id is not in stops list. trip line i:7 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.644747   stop_id is not in stops list. trip line i:7 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.645119   stop_id is not in stops list. trip line i:8 stop:['']
2015-11-21 11:44:37.645505   stop_id is not in stops list. trip line i:8 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.646659   stop_id is not in stops list. trip line i:8 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.647025   stop_id is not in stops list. trip line i:8 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.647392   Stop time value missingline i:8 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', ''] R1_Blue&Grey_Loop-c,10:28:00,10:28:00,F,60 
2015-11-21 11:44:37.647779   stop_id is not in stops list. trip line i:8 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.648159   stop_id is not in stops list. trip line i:9 stop:['']
2015-11-21 11:44:37.648510   stop_id is not in stops list. trip line i:9 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', '']
2015-11-21 11:44:37.648915   stop_id is not in stops list. trip line i:9 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.649274   stop_id is not in stops list. trip line i:9 stop:['E', '', 'Maple Terrace Apts.', '', '39.1621886', '-80.0418777', '', '', '', '', '', '']
2015-11-21 11:44:37.649649   stop_id is not in stops list. trip line i:9 stop:['F', '', 'Hyden Greene Apts.', '', '39.1569110', '-80.0394030', '', '', '', '', '', '']
2015-11-21 11:44:37.650013   stop_id is not in stops list. trip line i:9 stop:['D', '', 'Shop-N-Save', '', '39.1449718', '-80.0367105', '', '', '', '', '', '']
2015-11-21 11:44:37.650398   stop_id is not in stops list. trip line i:10 stop:['']
2015-11-21 11:44:37.650782   Stop time value missingline i:10 stop:['A', '', 'Barbour County Sr. Center', '', '39.1529799', '-80.0395160', '', '', '', '', '', ''] R1_Blue&Grey_Loop-c,10:36:00,10:36:00,A,80 
