shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36435,-81.61563,99,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36459,-81.615,100,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36481,-81.61448,101,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36514,-81.61378,102,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36552,-81.61307,103,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36579,-81.61262,104,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36596,-81.61236,105,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36652,-81.61157,106,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36696,-81.61103,107,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36729,-81.61065,108,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36777,-81.61016,109,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36844,-81.60956,110,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.369,-81.60912,111,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.36917,-81.609,112,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.37324,-81.60641,113,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.37329,-81.60635,114,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3745,-81.60559,115,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.37523,-81.60511,116,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.37542,-81.60497,117,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.37657,-81.60418,118,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38026,-81.6015,119,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38032,-81.60144,120,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3806,-81.6012,121,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38095,-81.60087,122,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38121,-81.60059,123,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38151,-81.60023,124,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38174,-81.59992,125,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38195,-81.59961,126,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38209,-81.59938,127,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3824,-81.59881,128,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3829,-81.59767,129,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38328,-81.59645,130,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38497,-81.59045,131,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38521,-81.58966,132,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38541,-81.58916,133,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38552,-81.58892,134,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38576,-81.58847,135,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38605,-81.58804,136,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3862,-81.58785,137,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38644,-81.58757,138,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38683,-81.58718,139,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38724,-81.58687,140,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38735,-81.5868,141,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38774,-81.58658,142,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38796,-81.58648,143,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38838,-81.58633,144,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38859,-81.58627,145,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3888,-81.58623,146,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38913,-81.58619,147,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38956,-81.58619,148,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.38974,-81.5862,149,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.3899,-81.58622,150,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39022,-81.58628,151,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39048,-81.58635,152,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39065,-81.58641,153,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39096,-81.58654,154,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39147,-81.58682,155,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39175,-81.58703,156,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39202,-81.58725,157,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39229,-81.58752,158,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39253,-81.58779,159,
Directions from I-ride-79 Amtrak to I-ride-79 Mtn Line,38.39276,-81.58807,160,
