shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
R1_out_OrdPk_60-35, 38.353756, -81.745631, 79, 7.20
R1_out_OrdPk_60-35, 38.353890, -81.746551, 80, 7.25
R1_out_OrdPk_60-35, 38.354621, -81.748733, 81, 7.38
R1_out_OrdPk_60-35, 38.355608, -81.751276, 82, 7.53
R1_out_OrdPk_60-35, 38.356388, -81.752772, 83, 7.63
R1_out_OrdPk_60-35, 38.358045, -81.755599, 84, 7.82
R1_out_OrdPk_60-35, 38.358817, -81.756925, 85, 7.91
R1_out_OrdPk_60-35, 38.359818, -81.758128, 86, 8.00
R1_out_OrdPk_60-35, 38.361850, -81.759946, 87, 8.18
R1_out_OrdPk_60-35, 38.363720, -81.761654, 88, 8.33
R1_out_OrdPk_60-35, 38.367031, -81.764640, 89, 8.61
R1_out_OrdPk_60-35, 38.368746, -81.766261, 90, 8.76
R1_out_OrdPk_60-35, 38.369159, -81.766714, 91, 8.80
R1_out_OrdPk_60-35, 38.369727, -81.767464, 92, 8.86
R1_out_OrdPk_60-35, 38.371953, -81.771156, 93, 9.11
R1_out_OrdPk_60-35, 38.372367, -81.771955, 94, 9.16
R1_out_OrdPk_60-35, 38.373388, -81.774615, 95, 9.32
R1_out_OrdPk_60-35, 38.374213, -81.776705, 96, 9.45
R1_out_OrdPk_60-35, 38.374414, -81.777282, 97, 9.48
R1_out_OrdPk_60-35, 38.374712, -81.778497, 98, 9.55
R1_out_OrdPk_60-35, 38.374912, -81.779250, 99, 9.59
R1_out_OrdPk_60-35, 38.375105, -81.780119, 100, 9.64
R1_out_OrdPk_60-35, 38.375438, -81.781505, 101, 9.72
R1_out_OrdPk_60-35, 38.375764, -81.782756, 102, 9.79
R1_out_OrdPk_60-35, 38.376481, -81.784655, 103, 9.91
R1_out_OrdPk_60-35, 38.379165, -81.790204, 104, 10.26
R1_out_OrdPk_60-35, 38.380878, -81.793765, 105, 10.49
R1_out_OrdPk_60-35, 38.382254, -81.796615, 106, 10.67
R1_out_OrdPk_60-35, 38.384115, -81.803018, 107, 11.04
R1_out_OrdPk_60-35, 38.385490, -81.807844, 108, 11.32
R1_out_OrdPk_60-35, 38.386464, -81.812002, 109, 11.56
R1_out_OrdPk_60-35, 38.387616, -81.820074, 110, 12.00
R1_out_OrdPk_60-35, 38.388148, -81.823775, 111, 12.20
R1_out_OrdPk_60-35, 38.388407, -81.826894, 112, 12.37
R1_out_OrdPk_60-35, 38.388542, -81.829473, 113, 12.52
R1_out_OrdPk_60-35, 38.388889, -81.831236, 114, 12.61
R1_out_OrdPk_60-35, 38.389490, -81.833672, 115, 12.75
R1_out_OrdPk_60-35, 38.389802, -81.834866, 116, 12.82
R1_out_OrdPk_60-35, 38.388669, -81.835305, 117, 12.90
R1_out_OrdPk_60-35, 38.387896, -81.835631, 118, 12.96
R1_out_OrdPk_60-35, 38.387395, -81.835820, 119, 12.99
R1_out_OrdPk_60-35, 38.386443, -81.836206, 120, 13.06
R1_out_OrdPk_60-35, 38.386136, -81.835065, 121, 13.13
R1_out_OrdPk_60-35, 38.385771, -81.835234, 122, 13.16
R1_out_OrdPk_60-35, 38.385879, -81.835542, 123, 13.17
R1_out_OrdPk_60-35, 38.386225, -81.835399, 124, 13.20
R1_out_OrdPk_60-35, 38.387180, -81.838353, 125, 13.37
R1_out_OrdPk_60-35, 38.389305, -81.838302, 126, 13.52
R1_out_OrdPk_60-35, 38.390732, -81.838325, 127, 13.62
R1_out_OrdPk_60-35, 38.391629, -81.840051, 128, 13.73
R1_out_OrdPk_60-35, 38.393429, -81.843049, 129, 13.93
R1_out_OrdPk_60-35, 38.394936, -81.845606, 130, 14.11
R1_out_OrdPk_60-35, 38.395295, -81.846141, 131, 14.15
R1_out_OrdPk_60-35, 38.395936, -81.847418, 132, 14.23
R1_out_OrdPk_60-35, 38.396455, -81.848654, 133, 14.30
R1_out_OrdPk_60-35, 38.396852, -81.850071, 134, 14.39
R1_out_OrdPk_60-35, 38.397015, -81.850850, 135, 14.43
R1_out_OrdPk_60-35, 38.396621, -81.854540, 136, 14.63
R1_out_OrdPk_60-35, 38.396484, -81.853612, 137, 14.68
R1_out_OrdPk_60-35, 38.395832, -81.852550, 138, 14.76
R1_out_OrdPk_60-35, 38.395290, -81.852111, 139, 14.80
R1_out_OrdPk_60-35, 38.394212, -81.851295, 140, 14.89
R1_out_OrdPk_60-35, 38.393526, -81.850763, 141, 14.94
R1_out_OrdPk_60-35, 38.392556, -81.849954, 142, 15.02
R1_out_OrdPk_60-35, 38.392140, -81.849219, 143, 15.07
R1_out_OrdPk_60-35, 38.391767, -81.848595, 144, 15.11
R1_out_OrdPk_60-35, 38.390785, -81.847546, 145, 15.20
R1_out_OrdPk_60-35, 38.389519, -81.846297, 146, 15.31
R1_out_OrdPk_60-35, 38.388293, -81.844891, 147, 15.43
R1_out_OrdPk_60-35, 38.387081, -81.843522, 148, 15.54
R1_out_OrdPk_60-35, 38.386269, -81.842282, 149, 15.63
R1_out_OrdPk_60-35, 38.386145, -81.841925, 150, 15.65
R1_out_OrdPk_60-35, 38.386093, -81.839850, 151, 15.76
R1_out_OrdPk_60-35, 38.386092, -81.839736, 152, 15.77
R1_out_OrdPk_60-35, 38.386148, -81.839646, 153, 15.77
R1_out_OrdPk_60-35, 38.386223, -81.839589, 154, 15.78
R1_out_OrdPk_60-35, 38.386512, -81.839580, 155, 15.80
R1_out_OrdPk_60-35, 38.387009, -81.839555, 156, 15.83
R1_out_OrdPk_60-35, 38.387221, -81.839395, 157, 15.85
R1_out_OrdPk_60-35, 38.387236, -81.839095, 158, 15.87
R1_out_OrdPk_60-35, 38.387074, -81.837837, 159, 15.94
R1_out_OrdPk_60-35, 38.386505, -81.836432, 160, 16.02
R1_out_OrdPk_60-35, 38.386444, -81.836218, 161, 16.03
