shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65285,-79.96353,127,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65278,-79.96353,128,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65266,-79.96355,129,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65259,-79.96357,130,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65253,-79.9636,131,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65237,-79.96373,132,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6523,-79.96383,133,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65225,-79.96394,134,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65222,-79.96402,135,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65213,-79.96436,136,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65197,-79.96512,137,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6516,-79.96672,138,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6515,-79.96723,139,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65119,-79.96852,140,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.651,-79.96941,141,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.651,-79.96944,142,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64966,-79.97509,143,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64957,-79.97556,144,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64907,-79.97768,145,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64899,-79.97798,146,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6489,-79.97837,147,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64897,-79.97881,148,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64907,-79.97915,149,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64912,-79.97928,150,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.64918,-79.97935,151,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65117,-79.98131,152,
