shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled,d_between_pts_mi,notes
king_bruce,39.486120,-79.652100,615,2.49,0.01,
king_bruce,39.486180,-79.652010,620,2.50,0.01,
king_bruce,39.486270,-79.651910,625,2.50,0.01,
king_bruce,39.486360,-79.651840,630,2.51,0.01,
king_bruce,39.486440,-79.651760,635,2.52,0.01,
king_bruce,39.486540,-79.651650,640,2.53,0.01,
king_bruce,39.486640,-79.651520,645,2.54,0.01,
king_bruce,39.486690,-79.651430,650,2.54,0.01,
king_bruce,39.486740,-79.651320,655,2.55,0.01,
king_bruce,39.486780,-79.651220,660,2.56,0.01,
king_bruce,39.486830,-79.651050,665,2.57,0.01,
king_bruce,39.486930,-79.650660,670,2.59,0.02,
king_bruce,39.486990,-79.650380,675,2.60,0.02,
king_bruce,39.487090,-79.650100,680,2.62,0.02,
king_bruce,39.487160,-79.649950,685,2.63,0.01,
king_bruce,39.487230,-79.649790,690,2.64,0.01,
king_bruce,39.487260,-79.649650,695,2.65,0.01,
king_bruce,39.487270,-79.649580,700,2.65,0.00,
king_bruce,39.487260,-79.649510,705,2.65,0.00,
king_bruce,39.487240,-79.649440,710,2.66,0.00,
king_bruce,39.487200,-79.649340,715,2.66,0.01,
king_bruce,39.487130,-79.649240,720,2.67,0.01,
king_bruce,39.486970,-79.649050,725,2.69,0.02,
king_bruce,39.486830,-79.648880,730,2.70,0.01,
king_bruce,39.486600,-79.648630,735,2.72,0.02,
king_bruce,39.486450,-79.648520,740,2.73,0.01,
king_bruce,39.486270,-79.648380,745,2.75,0.01,
king_bruce,39.486180,-79.648270,750,2.76,0.01,
king_bruce,39.486120,-79.648150,755,2.76,0.01,
king_bruce,39.486080,-79.648050,760,2.77,0.01,
king_bruce,39.486050,-79.647920,765,2.78,0.01,
king_bruce,39.486030,-79.647680,770,2.79,0.01,
king_bruce,39.486030,-79.647510,775,2.80,0.01,
king_bruce,39.486050,-79.647310,780,2.81,0.01,
king_bruce,39.486120,-79.646800,785,2.84,0.03,
king_bruce,39.486220,-79.646180,790,2.87,0.03,
king_bruce,39.486320,-79.645910,795,2.89,0.02,
king_bruce,39.486440,-79.645700,800,2.90,0.01,
king_bruce,39.486770,-79.645160,805,2.94,0.04,
king_bruce,39.486990,-79.644810,810,2.96,0.02,
king_bruce,39.487290,-79.644430,815,2.99,0.03,
king_bruce,39.487390,-79.644390,820,3.00,0.01,
king_bruce,39.487600,-79.644290,825,3.01,0.02,
king_bruce,39.487690,-79.644250,830,3.02,0.01,
king_bruce,39.488030,-79.644160,835,3.04,0.02,
king_bruce,39.488390,-79.644030,840,3.07,0.03,
king_bruce,39.488690,-79.643960,845,3.09,0.02,
king_bruce,39.488890,-79.643950,850,3.10,0.01,
king_bruce,39.489220,-79.643980,855,3.13,0.02,
king_bruce,39.490190,-79.644380,860,3.20,0.07,
king_bruce,39.490480,-79.644490,865,3.22,0.02,
king_bruce,39.490730,-79.644540,870,3.24,0.02,
king_bruce,39.490870,-79.644720,875,3.25,0.01,
king_bruce,39.491010,-79.644850,880,3.26,0.01,
king_bruce,39.491120,-79.644920,885,3.27,0.01,
king_bruce,39.491230,-79.644980,890,3.28,0.01,
king_bruce,39.491270,-79.645000,895,3.28,0.00,
king_bruce,39.491400,-79.645050,900,3.29,0.01,
king_bruce,39.491950,-79.645490,905,3.34,0.04,
king_bruce,39.492300,-79.645800,910,3.37,0.03,
king_bruce,39.492410,-79.645870,915,3.37,0.01,
king_bruce,39.492620,-79.645960,920,3.39,0.02,
king_bruce,39.492810,-79.646010,925,3.40,0.01,
king_bruce,39.493040,-79.646070,930,3.42,0.02,
king_bruce,39.493360,-79.646140,935,3.44,0.02,
king_bruce,39.493680,-79.646170,940,3.46,0.02,
king_bruce,39.493840,-79.646170,945,3.47,0.01,
king_bruce,39.493960,-79.646140,950,3.48,0.01,
king_bruce,39.494230,-79.646000,955,3.50,0.02,
king_bruce,39.494400,-79.645930,960,3.52,0.01,
king_bruce,39.494620,-79.645790,965,3.53,0.02,
king_bruce,39.494700,-79.645740,970,3.54,0.01,
king_bruce,39.494720,-79.645710,975,3.54,0.00,
king_bruce,39.494740,-79.645670,980,3.54,0.00,
king_bruce,39.494750,-79.645640,985,3.54,0.00,
king_bruce,39.494750,-79.645590,990,3.55,0.00,
king_bruce,39.494730,-79.645460,995,3.55,0.01,
king_bruce,39.494720,-79.645320,1000,3.56,0.01,
king_bruce,39.494670,-79.644890,1005,3.59,0.02,
king_bruce,39.494610,-79.644270,1010,3.62,0.03,
king_bruce,39.494660,-79.644150,1015,3.63,0.01,
king_bruce,39.494700,-79.644090,1020,3.63,0.00,
king_bruce,39.494800,-79.644030,1025,3.64,0.01,
king_bruce,39.494920,-79.644000,1030,3.65,0.01,
king_bruce,39.495090,-79.643970,1035,3.66,0.01,
king_bruce,39.495240,-79.643960,1040,3.67,0.01,
king_bruce,39.495360,-79.643970,1045,3.68,0.01,
king_bruce,39.495650,-79.644000,1050,3.70,0.02,
king_bruce,39.495870,-79.644000,1055,3.71,0.02,
king_bruce,39.495950,-79.643980,1060,3.72,0.01,
king_bruce,39.496040,-79.643940,1065,3.72,0.01,
king_bruce,39.496290,-79.643740,1070,3.74,0.02,
king_bruce,39.496440,-79.643650,1075,3.76,0.01,
king_bruce,39.496530,-79.643640,1080,3.76,0.01,
king_bruce,39.496610,-79.643640,1085,3.77,0.01,
king_bruce,39.496690,-79.643650,1090,3.77,0.01,
king_bruce,39.496920,-79.643760,1095,3.79,0.02,
king_bruce,39.497200,-79.643910,1100,3.81,0.02,
king_bruce,39.497430,-79.644040,1105,3.83,0.02,
king_bruce,39.497660,-79.644170,1110,3.85,0.02,
king_bruce,39.497890,-79.644250,1115,3.86,0.02,
king_bruce,39.498100,-79.644300,1120,3.88,0.01,
king_bruce,39.498400,-79.644360,1125,3.90,0.02,
king_bruce,39.498720,-79.644390,1130,3.92,0.02,
king_bruce,39.498970,-79.644380,1135,3.94,0.02,
king_bruce,39.499340,-79.644360,1140,3.96,0.03,
king_bruce,39.499690,-79.644330,1145,3.99,0.02,
king_bruce,39.499980,-79.644290,1150,4.01,0.02,
king_bruce,39.500400,-79.644200,1155,4.04,0.03,
king_bruce,39.500630,-79.644140,1160,4.05,0.02,
king_bruce,39.501030,-79.644050,1165,4.08,0.03,
king_bruce,39.501420,-79.643910,1170,4.11,0.03,
king_bruce,39.501900,-79.643700,1175,4.14,0.04,
king_bruce,39.502130,-79.643640,1180,4.16,0.02,
king_bruce,39.502740,-79.643480,1185,4.20,0.04,
king_bruce,39.503070,-79.643380,1190,4.23,0.02,
king_bruce,39.503400,-79.643290,1195,4.25,0.02,
king_bruce,39.503720,-79.643250,1200,4.27,0.02,
king_bruce,39.503960,-79.643200,1205,4.29,0.02,
king_bruce,39.504240,-79.643110,1210,4.31,0.02,
king_bruce,39.504520,-79.643020,1215,4.33,0.02,
king_bruce,39.504670,-79.642960,1220,4.34,0.01,
king_bruce,39.505230,-79.642710,1225,4.38,0.04,
king_bruce,39.506340,-79.642430,1230,4.46,0.08,
king_bruce,39.506550,-79.642450,1235,4.47,0.01,
king_bruce,39.506700,-79.642510,1240,4.48,0.01,
king_bruce,39.506850,-79.642610,1245,4.50,0.01,
king_bruce,39.506960,-79.642700,1250,4.51,0.01,
king_bruce,39.507110,-79.642820,1255,4.52,0.01,
king_bruce,39.507320,-79.643030,1260,4.54,0.02,
king_bruce,39.507470,-79.643110,1265,4.55,0.01,
king_bruce,39.507680,-79.643180,1270,4.56,0.01,
king_bruce,39.508010,-79.643230,1275,4.59,0.02,
king_bruce,39.508540,-79.643270,1280,4.62,0.04,
king_bruce,39.509330,-79.643320,1285,4.68,0.05,
king_bruce,39.509520,-79.643340,1290,4.69,0.01,
king_bruce,39.509690,-79.643410,1295,4.70,0.01,
king_bruce,39.509840,-79.643520,1300,4.71,0.01,
king_bruce,39.510110,-79.643740,1305,4.74,0.02,
king_bruce,39.510320,-79.643880,1310,4.75,0.02,
king_bruce,39.510460,-79.643960,1315,4.76,0.01,
king_bruce,39.510580,-79.644020,1320,4.77,0.01,
king_bruce,39.510710,-79.644080,1325,4.78,0.01,
king_bruce,39.510850,-79.644110,1330,4.79,0.01,
king_bruce,39.511120,-79.644120,1335,4.81,0.02,
king_bruce,39.511410,-79.644080,1340,4.83,0.02,
king_bruce,39.512020,-79.644000,1345,4.87,0.04,
king_bruce,39.512690,-79.643870,1350,4.92,0.05,
king_bruce,39.513590,-79.643650,1355,4.98,0.06,
king_bruce,39.513730,-79.643610,1360,4.99,0.01,
king_bruce,39.513820,-79.643570,1365,5.00,0.01,
king_bruce,39.514110,-79.643410,1370,5.02,0.02,
king_bruce,39.514710,-79.643030,1375,5.07,0.05,
king_bruce,39.515110,-79.642780,1380,5.10,0.03,
king_bruce,39.515450,-79.642560,1385,5.12,0.03,
king_bruce,39.515770,-79.642340,1390,5.15,0.03,
king_bruce,39.516130,-79.642130,1395,5.18,0.03,
king_bruce,39.516610,-79.641850,1400,5.21,0.04,
king_bruce,39.516940,-79.641660,1405,5.24,0.02,
king_bruce,39.517340,-79.641530,1410,5.27,0.03,
king_bruce,39.517800,-79.641390,1415,5.30,0.03,
king_bruce,39.518300,-79.641230,1420,5.33,0.04,
king_bruce,39.518790,-79.641060,1425,5.37,0.04,
king_bruce,39.519060,-79.640920,1430,5.39,0.02,
king_bruce,39.519450,-79.640660,1435,5.42,0.03,
king_bruce,39.519970,-79.640410,1440,5.46,0.04,
king_bruce,39.520510,-79.640180,1445,5.50,0.04,
king_bruce,39.520720,-79.640070,1450,5.51,0.02,
king_bruce,39.521000,-79.639820,1455,5.54,0.02,
king_bruce,39.521390,-79.639390,1460,5.57,0.04,
king_bruce,39.521820,-79.639030,1465,5.61,0.04,
king_bruce,39.522110,-79.638800,1470,5.63,0.02,
king_bruce,39.522430,-79.638540,1475,5.66,0.03,
king_bruce,39.522660,-79.638340,1480,5.68,0.02,
king_bruce,39.522830,-79.638140,1485,5.69,0.02,
king_bruce,39.522950,-79.637970,1490,5.71,0.01,
king_bruce,39.523120,-79.637770,1495,5.72,0.02,
king_bruce,39.523220,-79.637650,1500,5.73,0.01,
king_bruce,39.523340,-79.637530,1505,5.74,0.01,
king_bruce,39.523530,-79.637350,1510,5.76,0.02,
king_bruce,39.523710,-79.637130,1515,5.77,0.02,
king_bruce,39.523810,-79.636950,1520,5.79,0.01,
king_bruce,39.523910,-79.636590,1525,5.81,0.02,
king_bruce,39.524020,-79.636260,1530,5.83,0.02,
king_bruce,39.524270,-79.635560,1535,5.87,0.04,
king_bruce,39.524470,-79.634920,1540,5.90,0.04,
king_bruce,39.524560,-79.634690,1545,5.92,0.01,
king_bruce,39.524740,-79.634410,1550,5.94,0.02,
king_bruce,39.524880,-79.634250,1555,5.95,0.01,
king_bruce,39.525170,-79.634010,1560,5.97,0.02,
king_bruce,39.525570,-79.633820,1565,6.00,0.03,
king_bruce,39.525920,-79.633650,1570,6.03,0.03,
king_bruce,39.526330,-79.633480,1575,6.06,0.03,
king_bruce,39.526640,-79.633380,1580,6.08,0.02,
king_bruce,39.527080,-79.633260,1585,6.11,0.03,
king_bruce,39.527240,-79.633210,1590,6.12,0.01,
king_bruce,39.527420,-79.633210,1595,6.14,0.01,
king_bruce,39.527630,-79.633240,1600,6.15,0.01,
king_bruce,39.527790,-79.633270,1605,6.16,0.01,
king_bruce,39.527940,-79.633370,1610,6.17,0.01,
king_bruce,39.528090,-79.633390,1615,6.18,0.01,
king_bruce,39.528200,-79.633380,1620,6.19,0.01,
king_bruce,39.528310,-79.633350,1625,6.20,0.01,
king_bruce,39.528480,-79.633270,1630,6.21,0.01,
king_bruce,39.529230,-79.632840,1635,6.27,0.06,
king_bruce,39.529430,-79.632780,1640,6.28,0.01,
king_bruce,39.529640,-79.632760,1645,6.30,0.01,
king_bruce,39.530130,-79.632730,1650,6.33,0.03,
king_bruce,39.530550,-79.632710,1655,6.36,0.03,
king_bruce,39.530930,-79.632700,1660,6.39,0.03,
king_bruce,39.531250,-79.632600,1665,6.41,0.02,
king_bruce,39.531460,-79.632550,1670,6.42,0.01,
king_bruce,39.531730,-79.632490,1675,6.44,0.02,
king_bruce,39.532190,-79.632340,1680,6.48,0.03,
king_bruce,39.532510,-79.632190,1685,6.50,0.02,
king_bruce,39.532620,-79.632150,1690,6.51,0.01,
king_bruce,39.532760,-79.632070,1695,6.52,0.01,
king_bruce,39.532940,-79.632010,1700,6.53,0.01,
king_bruce,39.533200,-79.631910,1705,6.55,0.02,
king_bruce,39.533570,-79.631850,1710,6.58,0.03,
king_bruce,39.533940,-79.631760,1715,6.60,0.03,
king_bruce,39.534120,-79.631680,1720,6.61,0.01,
king_bruce,39.534510,-79.631610,1725,6.64,0.03,
king_bruce,39.535350,-79.631400,1730,6.70,0.06,
king_bruce,39.535880,-79.631290,1735,6.74,0.04,
king_bruce,39.536530,-79.631240,1740,6.78,0.05,
king_bruce,39.536730,-79.631230,1745,6.80,0.01,
king_bruce,39.536850,-79.631230,1750,6.81,0.01,
king_bruce,39.537060,-79.631270,1755,6.82,0.01,
king_bruce,39.537230,-79.631350,1760,6.83,0.01,
king_bruce,39.537480,-79.631490,1765,6.85,0.02,
king_bruce,39.537700,-79.631660,1770,6.87,0.02,
king_bruce,39.537880,-79.631790,1775,6.88,0.01,
king_bruce,39.538050,-79.631900,1780,6.90,0.01,
king_bruce,39.538270,-79.632000,1785,6.91,0.02,
king_bruce,39.538460,-79.632060,1790,6.93,0.01,
king_bruce,39.538600,-79.632090,1795,6.94,0.01,
king_bruce,39.538720,-79.632080,1800,6.94,0.01,
king_bruce,39.538960,-79.632050,1805,6.96,0.02,
king_bruce,39.539120,-79.631980,1810,6.97,0.01,
king_bruce,39.539250,-79.631930,1815,6.98,0.01,
king_bruce,39.539370,-79.631840,1820,6.99,0.01,
king_bruce,39.539630,-79.631630,1825,7.01,0.02,
king_bruce,39.539900,-79.631390,1830,7.04,0.02,
king_bruce,39.540110,-79.631230,1835,7.05,0.02,
king_bruce,39.540400,-79.630960,1840,7.08,0.02,
king_bruce,39.540590,-79.630820,1845,7.09,0.02,
king_bruce,39.540840,-79.630670,1850,7.11,0.02,
king_bruce,39.541180,-79.630530,1855,7.14,0.02,
king_bruce,39.541360,-79.630470,1860,7.15,0.01,
king_bruce,39.541580,-79.630430,1865,7.16,0.02,
king_bruce,39.541920,-79.630360,1870,7.19,0.02,
king_bruce,39.542350,-79.630330,1875,7.22,0.03,
king_bruce,39.542960,-79.630300,1880,7.26,0.04,
king_bruce,39.544010,-79.630230,1885,7.33,0.07,
king_bruce,39.544700,-79.630180,1890,7.38,0.05,
king_bruce,39.545400,-79.630140,1895,7.43,0.05,
king_bruce,39.546120,-79.630090,1900,7.48,0.05,
king_bruce,39.546440,-79.630080,1905,7.50,0.02,
king_bruce,39.546680,-79.630070,1910,7.52,0.02,
king_bruce,39.546880,-79.630060,1915,7.53,0.01,
king_bruce,39.546980,-79.630070,1920,7.54,0.01,
king_bruce,39.547090,-79.630090,1925,7.55,0.01,
king_bruce,39.547180,-79.630110,1930,7.55,0.01,
king_bruce,39.547270,-79.630130,1935,7.56,0.01,
king_bruce,39.547410,-79.630200,1940,7.57,0.01,
king_bruce,39.547580,-79.630300,1945,7.58,0.01,
king_bruce,39.547750,-79.630420,1950,7.59,0.01,
king_bruce,39.547830,-79.630490,1955,7.60,0.01,
king_bruce,39.547910,-79.630580,1960,7.61,0.01,
king_bruce,39.548030,-79.630730,1965,7.62,0.01,
king_bruce,39.548190,-79.630910,1970,7.64,0.01,
king_bruce,39.548310,-79.631020,1975,7.65,0.01,
king_bruce,39.548510,-79.631160,1980,7.66,0.02,
king_bruce,39.548670,-79.631260,1985,7.67,0.01,
king_bruce,39.548770,-79.631340,1990,7.68,0.01,
king_bruce,39.548850,-79.631420,1995,7.69,0.01,
king_bruce,39.548930,-79.631490,2000,7.70,0.01,
king_bruce,39.549060,-79.631650,2005,7.71,0.01,
king_bruce,39.549180,-79.631830,2010,7.72,0.01,
king_bruce,39.549280,-79.632030,2015,7.73,0.01,
king_bruce,39.549410,-79.632270,2020,7.75,0.02,
king_bruce,39.549580,-79.632630,2025,7.77,0.02,
king_bruce,39.549690,-79.632880,2030,7.79,0.02,
king_bruce,39.549770,-79.633090,2035,7.80,0.01,
king_bruce,39.549780,-79.633220,2040,7.81,0.01,
king_bruce,39.549780,-79.633330,2045,7.81,0.01,
king_bruce,39.549750,-79.633460,2050,7.82,0.01,
king_bruce,39.549720,-79.633530,2055,7.82,0.00,
king_bruce,39.549650,-79.633630,2060,7.83,0.01,
king_bruce,39.549570,-79.633740,2065,7.84,0.01,
king_bruce,39.549450,-79.633900,2070,7.85,0.01,
king_bruce,39.549370,-79.634020,2075,7.86,0.01,
king_bruce,39.549290,-79.634170,2080,7.87,0.01,
king_bruce,39.549250,-79.634310,2085,7.88,0.01,
king_bruce,39.549250,-79.634410,2090,7.88,0.01,
king_bruce,39.549270,-79.634530,2095,7.89,0.01,
king_bruce,39.549310,-79.634640,2100,7.89,0.01,
king_bruce,39.549400,-79.634820,2105,7.91,0.01,
king_bruce,39.549600,-79.635180,2110,7.93,0.02,
king_bruce,39.549750,-79.635470,2115,7.95,0.02,
king_bruce,39.549940,-79.635830,2120,7.97,0.02,
king_bruce,39.550070,-79.636030,2125,7.99,0.01,
king_bruce,39.550160,-79.636120,2130,7.99,0.01,
king_bruce,39.550290,-79.636260,2135,8.01,0.01,
king_bruce,39.550390,-79.636360,2140,8.01,0.01,
king_bruce,39.550530,-79.636440,2145,8.02,0.01,
king_bruce,39.550660,-79.636500,2150,8.03,0.01,
king_bruce,39.550750,-79.636540,2155,8.04,0.01,
king_bruce,39.550860,-79.636580,2160,8.05,0.01,
king_bruce,39.551190,-79.636630,2165,8.07,0.02,
king_bruce,39.551500,-79.636680,2170,8.09,0.02,
king_bruce,39.551790,-79.636740,2175,8.11,0.02,
king_bruce,39.551920,-79.636780,2180,8.12,0.01,
king_bruce,39.552040,-79.636830,2185,8.13,0.01,
king_bruce,39.552130,-79.636870,2190,8.14,0.01,
king_bruce,39.552280,-79.636930,2195,8.15,0.01,
king_bruce,39.552410,-79.636990,2200,8.16,0.01,
king_bruce,39.552560,-79.637080,2205,8.17,0.01,
king_bruce,39.552740,-79.637280,2210,8.19,0.02,
king_bruce,39.552930,-79.637570,2215,8.21,0.02,
king_bruce,39.553100,-79.637900,2220,8.23,0.02,
king_bruce,39.553290,-79.638230,2225,8.25,0.02,
king_bruce,39.553350,-79.638340,2230,8.26,0.01,
king_bruce,39.553460,-79.638520,2235,8.27,0.01,
king_bruce,39.553560,-79.638620,2240,8.28,0.01,
king_bruce,39.553660,-79.638690,2245,8.29,0.01,
king_bruce,39.553780,-79.638760,2250,8.30,0.01,
king_bruce,39.553980,-79.638810,2255,8.31,0.01,
king_bruce,39.554240,-79.638890,2260,8.33,0.02,
king_bruce,39.554470,-79.638920,2265,8.34,0.02,
king_bruce,39.554640,-79.638960,2270,8.36,0.01,
king_bruce,39.554900,-79.639080,2275,8.37,0.02,
king_bruce,39.555210,-79.639280,2280,8.40,0.02,
king_bruce,39.555510,-79.639530,2285,8.42,0.02,
king_bruce,39.555800,-79.639750,2290,8.45,0.02,
king_bruce,39.555960,-79.639800,2295,8.46,0.01,
king_bruce,39.556060,-79.639820,2300,8.46,0.01,
king_bruce,39.556170,-79.639840,2305,8.47,0.01,
king_bruce,39.556640,-79.639860,2310,8.51,0.03,
king_bruce,39.556950,-79.639880,2315,8.53,0.02,
king_bruce,39.557210,-79.639930,2320,8.54,0.02,
king_bruce,39.557430,-79.639990,2325,8.56,0.02,
king_bruce,39.557860,-79.640110,2330,8.59,0.03,
king_bruce,39.558210,-79.640190,2335,8.62,0.02,
king_bruce,39.558670,-79.640210,2340,8.65,0.03,
king_bruce,39.559070,-79.640210,2345,8.67,0.03,
king_bruce,39.559470,-79.640150,2350,8.70,0.03,
king_bruce,39.559900,-79.640120,2355,8.73,0.03,
king_bruce,39.560380,-79.640100,2360,8.77,0.03,
king_bruce,39.560650,-79.640100,2365,8.78,0.02,
king_bruce,39.561010,-79.640130,2370,8.81,0.02,
king_bruce,39.562300,-79.640170,2375,8.90,0.09,
king_bruce,39.562380,-79.640170,2380,8.90,0.01,
king_bruce,39.562500,-79.640140,2385,8.91,0.01,
king_bruce,39.562610,-79.640110,2390,8.92,0.01,
king_bruce,39.562690,-79.640060,2395,8.93,0.01,
king_bruce,39.562810,-79.639970,2400,8.94,0.01,
king_bruce,39.563440,-79.639460,2405,8.99,0.05,
king_bruce,39.564180,-79.638860,2410,9.05,0.06,
king_bruce,39.564400,-79.638700,2415,9.07,0.02,
king_bruce,39.564680,-79.638520,2420,9.09,0.02,
king_bruce,39.564940,-79.638370,2425,9.11,0.02,
king_bruce,39.565480,-79.638060,2430,9.15,0.04,
king_bruce,39.565740,-79.637930,2435,9.17,0.02,
king_bruce,39.565860,-79.637890,2440,9.18,0.01,
king_bruce,39.566050,-79.637850,2445,9.19,0.01,
king_bruce,39.566310,-79.637810,2450,9.21,0.02,
king_bruce,39.566590,-79.637740,2455,9.23,0.02,
king_bruce,39.566980,-79.637690,2460,9.25,0.03,
king_bruce,39.567320,-79.637650,2465,9.28,0.02,
king_bruce,39.567540,-79.637640,2470,9.29,0.02,
king_bruce,39.567700,-79.637640,2475,9.30,0.01,
king_bruce,39.567820,-79.637660,2480,9.31,0.01,
king_bruce,39.567940,-79.637690,2485,9.32,0.01,
king_bruce,39.568720,-79.637930,2490,9.38,0.06,
king_bruce,39.569130,-79.638040,2495,9.40,0.03,
king_bruce,39.569270,-79.638040,2500,9.41,0.01,
king_bruce,39.569400,-79.638030,2505,9.42,0.01,
king_bruce,39.569960,-79.637890,2510,9.46,0.04,
king_bruce,39.570260,-79.637850,2515,9.48,0.02,
king_bruce,39.570400,-79.637850,2520,9.49,0.01,
king_bruce,39.570550,-79.637870,2525,9.50,0.01,
king_bruce,39.570690,-79.637910,2530,9.51,0.01,
king_bruce,39.570800,-79.637960,2535,9.52,0.01,
king_bruce,39.570830,-79.637970,2540,9.52,0.00,
king_bruce,39.570970,-79.638050,2545,9.53,0.01,
king_bruce,39.571070,-79.638110,2550,9.54,0.01,
king_bruce,39.571160,-79.638170,2555,9.55,0.01,
king_bruce,39.571280,-79.638230,2560,9.56,0.01,
king_bruce,39.571310,-79.638240,2565,9.56,0.00,
king_bruce,39.571530,-79.638280,2570,9.58,0.02,
king_bruce,39.571670,-79.638270,2575,9.59,0.01,
king_bruce,39.571730,-79.638250,2580,9.59,0.00,
king_bruce,39.573740,-79.637620,2585,9.73,0.14,
king_bruce,39.574020,-79.637530,2590,9.75,0.02,
king_bruce,39.574370,-79.637440,2595,9.78,0.02,
king_bruce,39.574670,-79.637390,2600,9.80,0.02,
king_bruce,39.575790,-79.637260,2605,9.88,0.08,
king_bruce,39.577100,-79.637110,2610,9.97,0.09,
king_bruce,39.580070,-79.636790,2615,10.17,0.21,
king_bruce,39.581190,-79.636660,2620,10.25,0.08,
king_bruce,39.581600,-79.636590,2625,10.28,0.03,
king_bruce,39.581700,-79.636570,2630,10.29,0.01,
king_bruce,39.581780,-79.636550,2635,10.29,0.01,
king_bruce,39.581860,-79.636520,2640,10.30,0.01,
king_bruce,39.581930,-79.636500,2645,10.30,0.00,
king_bruce,39.582000,-79.636460,2650,10.31,0.01,
king_bruce,39.582100,-79.636410,2655,10.32,0.01,
king_bruce,39.583660,-79.635480,2660,10.43,0.12,
king_bruce,39.583900,-79.635340,2665,10.45,0.02,
king_bruce,39.584070,-79.635260,2670,10.46,0.01,
king_bruce,39.584150,-79.635250,2675,10.47,0.01,
king_bruce,39.584230,-79.635250,2680,10.48,0.01,
king_bruce,39.584280,-79.635260,2685,10.48,0.00,
king_bruce,39.584320,-79.635270,2690,10.48,0.00,
king_bruce,39.584400,-79.635300,2695,10.49,0.01,
king_bruce,39.584470,-79.635340,2700,10.49,0.01,
king_bruce,39.584560,-79.635410,2705,10.50,0.01,
king_bruce,39.584660,-79.635520,2710,10.51,0.01,
king_bruce,39.584980,-79.635900,2715,10.54,0.03,
king_bruce,39.585250,-79.636240,2720,10.57,0.03,
king_bruce,39.585980,-79.637110,2725,10.63,0.07,
king_bruce,39.586100,-79.637230,2730,10.64,0.01,
king_bruce,39.586260,-79.637350,2735,10.66,0.01,
king_bruce,39.586490,-79.637480,2740,10.67,0.02,
king_bruce,39.586670,-79.637550,2745,10.69,0.01,
king_bruce,39.586790,-79.637570,2750,10.70,0.01,
king_bruce,39.586970,-79.637580,2755,10.71,0.01,
king_bruce,39.587020,-79.637580,2760,10.71,0.00,
king_bruce,39.587950,-79.637490,2765,10.78,0.06,
king_bruce,39.588250,-79.637460,2770,10.80,0.02,
king_bruce,39.589280,-79.637360,2775,10.87,0.07,
king_bruce,39.592630,-79.636990,2780,11.10,0.23,
king_bruce,39.593500,-79.636910,2785,11.16,0.06,
king_bruce,39.593710,-79.636890,2790,11.18,0.01,
king_bruce,39.593880,-79.636880,2795,11.19,0.01,
king_bruce,39.594050,-79.636900,2800,11.20,0.01,
king_bruce,39.594160,-79.636930,2805,11.21,0.01,
king_bruce,39.594230,-79.636960,2810,11.21,0.01,
king_bruce,39.594310,-79.637010,2815,11.22,0.01,
king_bruce,39.594390,-79.637070,2820,11.23,0.01,
king_bruce,39.594450,-79.637120,2825,11.23,0.00,
king_bruce,39.594500,-79.637160,2830,11.23,0.00,
king_bruce,39.594580,-79.637250,2835,11.24,0.01,
king_bruce,39.594690,-79.637390,2840,11.25,0.01,
king_bruce,39.594850,-79.637650,2845,11.27,0.02,
king_bruce,39.594950,-79.637820,2850,11.28,0.01,
king_bruce,39.595030,-79.637970,2855,11.29,0.01,
king_bruce,39.595200,-79.638290,2860,11.31,0.02,
king_bruce,39.595400,-79.638600,2865,11.33,0.02,
king_bruce,39.595640,-79.638910,2870,11.36,0.02,
king_bruce,39.595830,-79.639120,2875,11.37,0.02,
king_bruce,39.596130,-79.639400,2880,11.40,0.03,
king_bruce,39.596330,-79.639550,2885,11.42,0.02,
king_bruce,39.596420,-79.639620,2890,11.42,0.01,
king_bruce,39.596640,-79.639770,2895,11.44,0.02,
king_bruce,39.596900,-79.639900,2900,11.46,0.02,
king_bruce,39.597310,-79.640120,2905,11.49,0.03,
king_bruce,39.597650,-79.640300,2910,11.52,0.03,
king_bruce,39.597910,-79.640410,2915,11.53,0.02,
king_bruce,39.598150,-79.640480,2920,11.55,0.02,
king_bruce,39.598310,-79.640520,2925,11.56,0.01,
king_bruce,39.598910,-79.640640,2930,11.60,0.04,
king_bruce,39.599680,-79.640750,2935,11.66,0.05,
king_bruce,39.599880,-79.640780,2940,11.67,0.01,
king_bruce,39.600290,-79.640820,2945,11.70,0.03,
king_bruce,39.600460,-79.640830,2950,11.71,0.01,
king_bruce,39.600800,-79.640820,2955,11.74,0.02,
king_bruce,39.601280,-79.640760,2960,11.77,0.03,
king_bruce,39.601840,-79.640670,2965,11.81,0.04,
king_bruce,39.602650,-79.640580,2970,11.86,0.06,
king_bruce,39.603210,-79.640500,2975,11.90,0.04,
king_bruce,39.603660,-79.640390,2980,11.94,0.03,
king_bruce,39.604140,-79.640190,2985,11.97,0.03,
king_bruce,39.604740,-79.639970,2990,12.01,0.04,
king_bruce,39.605170,-79.639860,2995,12.04,0.03,
king_bruce,39.605410,-79.639850,3000,12.06,0.02,
king_bruce,39.606350,-79.639780,3005,12.13,0.07,
king_bruce,39.606580,-79.639810,3010,12.14,0.02,
king_bruce,39.606700,-79.639850,3015,12.15,0.01,
king_bruce,39.606870,-79.639920,3020,12.16,0.01,
king_bruce,39.607010,-79.640010,3025,12.17,0.01,
